Altitude[m], Density [kg/m3], Speed of sound, [m/s]
45000.0,0.00188129,326.369
45200.0,0.00182960,326.714
45400.0,0.00177943,327.058
45600.0,0.00173074,327.402
45800.0,0.00168348,327.745
46000.0,0.00163760,328.088
46200.0,0.00159307,328.431
46400.0,0.00154983,328.774
46600.0,0.00150786,329.116
46800.0,0.00146710,329.457
47000.0,0.00142753,329.799
47200.0,0.00139195,329.799
47400.0,0.00135725,329.799
47600.0,0.00132341,329.799
47800.0,0.00129042,329.799
48000.0,0.00125825,329.799
48200.0,0.00122688,329.799
48400.0,0.00119630,329.799
48600.0,0.00116647,329.799
48800.0,0.00113739,329.799
49000.0,0.00110904,329.799
49200.0,0.00108139,329.799
49400.0,0.00105443,329.799
49600.0,0.00102815,329.799
49800.0,0.00100252,329.799
50000.0,0.000977525,329.799
50200.0,0.000953156,329.799
50400.0,0.000929395,329.799
50600.0,0.000906225,329.799
50800.0,0.000883634,329.799
51000.0,0.000861606,329.799
51200.0,0.000841846,329.457
51400.0,0.000822500,329.116
51600.0,0.000803560,328.774
51800.0,0.000785018,328.431
52000.0,0.000766867,328.088
52200.0,0.000749098,327.745
52400.0,0.000731705,327.402
52600.0,0.000714681,327.058
52800.0,0.000698018,326.714
53000.0,0.000681710,326.369
53200.0,0.000665749,326.024
53400.0,0.000650130,325.679
53600.0,0.000634845,325.333
53800.0,0.000619888,324.987
54000.0,0.000605252,324.641
54200.0,0.000590932,324.294
54400.0,0.000576921,323.947
54600.0,0.000563214,323.599
54800.0,0.000549803,323.251
55000.0,0.000536684,322.903
55200.0,0.000523851,322.554
55400.0,0.000511298,322.205
55600.0,0.000499019,321.856
55800.0,0.000487009,321.506
56000.0,0.000475263,321.156
56200.0,0.000463776,320.805
56400.0,0.000452542,320.454
56600.0,0.000441557,320.103
56800.0,0.000430815,319.751
57000.0,0.000420311,319.399
57200.0,0.000410041,319.047
57400.0,0.000400001,318.694
57600.0,0.000390184,318.340
57800.0,0.000380588,317.987
58000.0,0.000371207,317.633
58200.0,0.000362037,317.278
58400.0,0.000353073,316.923
58600.0,0.000344313,316.568
58800.0,0.000335750,316.212
59000.0,0.000327382,315.856
59200.0,0.000319205,315.500
59400.0,0.000311214,315.143
59600.0,0.000303405,314.786
59800.0,0.000295775,314.428
60000.0,0.000288321,314.070
60200.0,0.000281038,313.712
60400.0,0.000273923,313.353
60600.0,0.000266972,312.993
60800.0,0.000260182,312.634
61000.0,0.000253550,312.274
61200.0,0.000247072,311.913
61400.0,0.000240746,311.552
61600.0,0.000234567,311.191
61800.0,0.000228533,310.829
62000.0,0.000222640,310.467
62200.0,0.000216886,310.104
62400.0,0.000211268,309.741
62600.0,0.000205783,309.377
62800.0,0.000200428,309.013
63000.0,0.000195200,308.649
63200.0,0.000190097,308.284
63400.0,0.000185115,307.919
63600.0,0.000180253,307.553
63800.0,0.000175507,307.187
64000.0,0.000170875,306.821
64200.0,0.000166355,306.454
64400.0,0.000161944,306.086
64600.0,0.000157639,305.719
64800.0,0.000153440,305.350
65000.0,0.000149342,304.982
65200.0,0.000145344,304.612
65400.0,0.000141444,304.243
65600.0,0.000137639,303.873
65800.0,0.000133928,303.502
66000.0,0.000130308,303.131
66200.0,0.000126778,302.760
66400.0,0.000123335,302.388
66600.0,0.000119977,302.016
66800.0,0.000116703,301.643
67000.0,0.000113510,301.269
67200.0,0.000110397,300.896
67400.0,0.000107362,300.522
67600.0,0.000104403,300.147
67800.0,0.000101519,299.772
68000.0,0.0000987069,299.396
68200.0,0.0000959663,299.020
68400.0,0.0000932952,298.644
68600.0,0.0000906920,298.266
68800.0,0.0000881551,297.889
69000.0,0.0000856830,297.511
69200.0,0.0000832742,297.133
69400.0,0.0000809272,296.754
69600.0,0.0000786406,296.374
69800.0,0.0000764130,295.994
70000.0,0.0000742430,295.614
70200.0,0.0000721293,295.233
70400.0,0.0000700705,294.852
70600.0,0.0000680654,294.470
70800.0,0.0000661126,294.087
71000.0,0.0000642110,293.704
71200.0,0.0000623136,293.431
71400.0,0.0000604688,293.157
71600.0,0.0000586753,292.882
71800.0,0.0000569318,292.608
72000.0,0.0000552370,292.333
72200.0,0.0000535895,292.058
72400.0,0.0000519883,291.783
72600.0,0.0000504320,291.507
72800.0,0.0000489195,291.231
73000.0,0.0000474496,290.955
73200.0,0.0000460212,290.679
73400.0,0.0000446331,290.402
73600.0,0.0000432845,290.125
73800.0,0.0000419741,289.848
74000.0,0.0000407010,289.570
74200.0,0.0000394642,289.293
74400.0,0.0000382626,289.015
74600.0,0.0000370955,288.737
74800.0,0.0000359618,288.458
75000.0,0.0000348607,288.179
75200.0,0.0000337912,287.900
75400.0,0.0000327526,287.621
75600.0,0.0000317440,287.341
75800.0,0.0000307645,287.061
76000.0,0.0000298135,286.781
76200.0,0.0000288901,286.501
76400.0,0.0000279935,286.220
76600.0,0.0000271231,285.939
76800.0,0.0000262781,285.658
77000.0,0.0000254579,285.377
77200.0,0.0000246617,285.095
77400.0,0.0000238889,284.813
77600.0,0.0000231389,284.530
77800.0,0.0000224110,284.248
78000.0,0.0000217046,283.965
78200.0,0.0000210191,283.682
78400.0,0.0000203540,283.398
78600.0,0.0000197087,283.114
78800.0,0.0000190826,282.830
79000.0,0.0000184751,282.546
79200.0,0.0000178859,282.262
79400.0,0.0000173143,281.977
79600.0,0.0000167598,281.691
79800.0,0.0000162221,281.406
80000.0,0.0000157005,281.120
80200.0,0.0000151948,280.834
80400.0,0.0000147043,280.548
80600.0,0.0000142287,280.261
80800.0,0.0000137676,279.974
81000.0,0.0000133205,279.687
81200.0,0.0000128870,279.399
81400.0,0.0000124668,279.112
81600.0,0.0000120595,278.824
81800.0,0.0000116647,278.535
82000.0,0.0000112820,278.246
82200.0,0.0000109112,277.957
82400.0,0.0000105518,277.668
82600.0,0.0000102035,277.378
82800.0,0.00000986599,277.089
83000.0,0.00000953899,276.798
83200.0,0.00000922218,276.508
83400.0,0.00000891526,276.217
83600.0,0.00000861794,275.926
83800.0,0.00000832994,275.634
84000.0,0.00000805098,275.343
84200.0,0.00000778080,275.051
84400.0,0.00000751914,274.758
84600.0,0.00000726576,274.466
84800.0,0.00000702039,274.173
85000.0,0.00000677222,274.096
85200.0,0.00000652917,274.096
85400.0,0.00000629485,274.096
85600.0,0.00000606893,274.096
85800.0,0.00000585113,274.096
86000.0,0.00000564114,274.096
500000.0,0.0,274.096
